produit	handle	rang	url	largeur	hauteur	texte_alternatif
Mitaines hivernales en asclépiade, laine et cuir de mouton (100% naturelles)	mitaines-hiver-asclepiade-laine-cuir-naturel	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/mitaines-ski-lasclay-hiver-asclepiade-cuir-durable.jpg?v=1779624261	1279	1921	Deux mitaines de cuir noir isolées à l'asclépiade posées sur des bâtons de ski, à contre-jour dans une forêt enneigée.
Mitaines plein air isolées à l'asclépiade	mittens	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-mitaines-01.jpg?v=1750426039	1638	2048	Paire de mitaines noires Lasclay a paume de cuir et poignet elastique, empilees, isolees a la soie d'asclepiade
Mitaines plein air isolées à l'asclépiade	mittens	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-mitaines-03.jpg?v=1782265390	1229	1536	Paire de mitaines noires Lasclay vues de dessus avec cordon de serrage au poignet, isolant en soie d'asclepiade
Mitaines plein air isolées à l'asclépiade	mittens	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-mitaines-02.jpg?v=1782265390	1229	1536	Paire de mitaines noires Lasclay vues de dessus cote paume de cuir, isolees a la soie d'asclepiade
Mitaines plein air isolées à l'asclépiade	mittens	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-mitaines-05.jpg?v=1750426039	1638	2048	Mitaine noire Lasclay a paume de cuir vue de cote, doublure isolante a la soie d'asclepiade
Mitaines plein air isolées à l'asclépiade	mittens	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-mitaines-06.jpg?v=1782265390	819	1024	Paire de mitaines noires Lasclay posees sur un tronc enneige, isolees a la soie d'asclepiade pour l'hiver
Mitaines plein air isolées à l'asclépiade	mittens	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-mitaine-asclepiade.jpg?v=1782265390	1229	1536	Mitaine noire Lasclay isolee a la soie d'asclepiade, vue de cote, sur fond hivernal flou
Mitaines plein air isolées à l'asclépiade	mittens	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-mitaines-08.jpg?v=1782265390	1229	1536	Gros plan du cordon de serrage en forme de papillon monarque au poignet d'une mitaine noire Lasclay
Mitaines plein air isolées à l'asclépiade	mittens	8	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-mitaines-hiver-quebec.jpg?v=1782265390	819	1024	Mitaines d’hiver chaudes Lasclay isolées à l’asclépiade posées sur sol forestier enneigé, conçues pour les grands froids.
Mitaines pour bébé en asclépiade et laine	mitaines-bebe-asclepiade	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/pairemitainesbebe-dessus1_1ac72c10-d096-4992-810a-51bbc82027a3.jpg?v=1755201859	1560	920	Paire de mitaines de bébé noires Lasclay isolées à la soie d'asclépiade, vues de dessus avec leurs cordons de serrage
Mitaines pour bébé en asclépiade et laine	mitaines-bebe-asclepiade	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/mitainebebeseule_c6374323-9c1b-4056-a518-30669f93d2b5.jpg?v=1782265332	1536	1172	Mitaine de bébé noire Lasclay isolée à la soie d'asclépiade, avec cordons de serrage au poignet, pour garder les petites mains au chaud
Mitaines pour bébé en asclépiade et laine	mitaines-bebe-asclepiade	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/elioAI.png?v=1782265333	864	1184	Jeune enfant en manteau marine Lasclay, tuque et mitaines noires, dehors dans les feuilles d'automne
Mitaines pour bébé en asclépiade et laine	mitaines-bebe-asclepiade	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/mitainebebe-detail_a5a48b65-dac1-401e-bc93-3e4259a7c0e9.jpg?v=1760548573	1536	2048	Gros plan sur le cordon de serrage du poignet d'une mitaine de bébé noire Lasclay isolée à la soie d'asclépiade
Mitaines urbaines isolées en asclépiade	mitaines-ville-asclepiade	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Mitaine_polar_-_Rouge.jpg?v=1783712135	1351	1164	
Mitaines urbaines isolées en asclépiade	mitaines-ville-asclepiade	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Mitaines_polar_-_Violet.jpg?v=1783711511	1269	1239	
Mitaines urbaines isolées en asclépiade	mitaines-ville-asclepiade	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Mitaine_Polar_Asclepiade_Noir.jpg?v=1784228652	3000	3000	
Mitaines urbaines isolées en asclépiade	mitaines-ville-asclepiade	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Mitaine_Polar_Asclepiade_Grise.jpg?v=1784228653	3000	3000	
Mitaines urbaines isolées en asclépiade - Ancienne version	mitaines-urbaines-isolees-en-asclepiade-ancienne-version	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/paire_rouge_et_gris_pale.png?v=1782265333	1536	1536	Paire de mitaines polaires Lasclay rouge et gris pâle isolées à la soie d'asclépiade, avec cordon de serrage au poignet
Mitaines urbaines isolées en asclépiade - Ancienne version	mitaines-urbaines-isolees-en-asclepiade-ancienne-version	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/deuxmitainesnoiresdessusouvertes.png?v=1782265333	1536	1536	Paire de mitaines noires Lasclay vues de dessus, rabats ouverts, isolees a la soie d'asclepiade
Mitaines urbaines isolées en asclépiade - Ancienne version	mitaines-urbaines-isolees-en-asclepiade-ancienne-version	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/V7A1570.jpg?v=1770239093	2048	1366	Personne ajustant ses mitaines noires en molleton isolées à l'asclépiade, par-dessus un manteau matelassé noir Lasclay
Mitaines urbaines isolées en asclépiade - Ancienne version	mitaines-urbaines-isolees-en-asclepiade-ancienne-version	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay_mitaine_grise_asclepiade.png?v=1782265333	1536	1536	Paire de mitaines en asclépiade, extérieur en polar gris, posées sur fond blanc avec cordon élastique
Mitaines urbaines isolées en asclépiade - Ancienne version	mitaines-urbaines-isolees-en-asclepiade-ancienne-version	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/V7A1576.jpg?v=1770239093	2048	1366	Main enfilant une mitaine noire en molleton Lasclay à cordon de serrage, isolée à la soie d'asclépiade
Mitaines urbaines isolées en asclépiade - Ancienne version	mitaines-urbaines-isolees-en-asclepiade-ancienne-version	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/V7A1539.jpg?v=1770239093	2048	1366	Mitaines noires en molleton isolées à la soie d'asclépiade, portées avec un manteau matelassé noir Lasclay, gros plan sur les mains
Mitaines urbaines isolées en asclépiade - Ancienne version	mitaines-urbaines-isolees-en-asclepiade-ancienne-version	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/paire_miatine_noire.png?v=1782265333	1536	1536	Paire de mitaines polaires noires Lasclay isolées à la soie d'asclépiade, avec cordon de serrage au poignet
Mitaines urbaines isolées en asclépiade - Ancienne version	mitaines-urbaines-isolees-en-asclepiade-ancienne-version	8	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Mitaines_polar_-_Violet.jpg?v=1783711511	1269	1239	
Mitaines urbaines isolées en asclépiade - Ancienne version	mitaines-urbaines-isolees-en-asclepiade-ancienne-version	9	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/paire_mitaine_rouge.png?v=1782265333	1536	1536	Paire de mitaines polaires rouges Lasclay isolées à la soie d'asclépiade, avec cordon de serrage au poignet
Mitaines urbaines isolées en asclépiade - Ancienne version	mitaines-urbaines-isolees-en-asclepiade-ancienne-version	10	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/paire_lila_et_gris_pale.png?v=1782265333	1536	1536	Paire de mitaines polaires Lasclay lilas et gris pâle isolées à la soie d'asclépiade, avec cordon de serrage au poignet
Nettoyant visage d'huile d'asclépiade - par Monarch Botanika	nettoyant-visage-huile-asclepiade	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/nettoyant.jpg?v=1782265389	1266	1190	Monarch Botanika facial cleanser tube and box with cold-pressed milkweed seed oil, aloe, eucalyptus and mint, surrounded by botanical ingredients
Nettoyant visage d'huile d'asclépiade - par Monarch Botanika	nettoyant-visage-huile-asclepiade	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/nettoyant_2.jpg?v=1782265389	1243	1175	Monarch Botanika facial cleanser tube standing beside its box, with cold-pressed milkweed seed oil, aloe, eucalyptus and mint
Nettoyant visage d'huile d'asclépiade - par Monarch Botanika	nettoyant-visage-huile-asclepiade	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/nettoyant_3.jpg?v=1782265390	1246	1188	Monarch Botanika facial cleanser tube with cold-pressed milkweed seed oil, aloe, eucalyptus and mint, 4 fl oz
Oreiller d'asclépiade hypoallergène	oreiller-asclepiade-hypoallergene	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Oreiller_asclepiade_confort_hypoallergenique_deux-tailles_carre.jpg?v=1782265332	2048	2048	Deux oreillers rembourrés à la soie d'asclépiade, hypoallergéniques et respirants, offerts en deux tailles, avec taie vert sauge, fibre isolante naturelle du Québec.
Oreiller d'asclépiade hypoallergène	oreiller-asclepiade-hypoallergene	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Oreiller_asclepiade_confort_hypoallergenique_standard_dimensions.jpg?v=1779815280	1254	1254	Dimensions de l'oreiller format standard garni de soie d'asclépiade Lasclay : 66 cm sur 50,8 cm (26 po sur 20 po).
Oreiller d'asclépiade hypoallergène	oreiller-asclepiade-hypoallergene	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Oreiller_asclepiade_confort_hypoallergenique_follicule_carre.jpg?v=1782265332	2048	2048	Follicule d'asclépiade ouvert laissant voir ses graines et sa soie blanche, posé sur un oreiller blanc garni de cette même fibre.
Oreiller d'asclépiade hypoallergène	oreiller-asclepiade-hypoallergene	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Oreiller_asclepiade_confort_hypoallergenique_tres-grand_dimensions.jpg?v=1779815281	1254	1254	Dimensions de l'oreiller format très grand garni de soie d'asclépiade Lasclay : 91,5 cm sur 50,8 cm (36 po sur 20 po).
Oreiller de camping rembourré à la soie d'asclépiade	oreiller-camping-asclepiade-quebecois	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/oreiller_camping_aclepiade_compact_5734ce0f-83e2-463c-86c5-bf907727f3cb.jpg?v=1779886021	1254	1254	Oreiller de camping compact gris Lasclay garni à la soie d'asclépiade, léger et moelleux pour le plein air
Oreiller de camping rembourré à la soie d'asclépiade	oreiller-camping-asclepiade-quebecois	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Sac-de-couchage_asclepiade_camping_oreiller.jpg?v=1782265332	1448	1086	Sac de couchage matelassé noir isolé à l'asclépiade, déroulé dans une tente avec oreiller et sac de compression, léger pour le camping.
Oreiller de camping rembourré à la soie d'asclépiade	oreiller-camping-asclepiade-quebecois	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/oreiller_camping_aclepiade_compact_dimensions_ea1272aa-07ed-4092-bc92-7416c410c245.jpg?v=1779886021	1254	1254	Oreiller de camping compact gris Lasclay garni à la soie d'asclépiade, avec ses dimensions de 16 po sur 12 po (40,6 cm sur 30,5 cm)
Pantoufles d'asclépiade IMPARFAIT	pantoufles-dasclepiade	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LASCLAY-SLIPPERS-BLACK-FRONTBACK.jpg?v=1782265388	2048	1365	Pantoufles matelassées Lasclay en polar de polyester, tons marine et anthracite, garnies de fibre d'asclépiade, vue du dessus et de la semelle perlée antidérapante, chaudes et douces pour la maison.
Pantoufles d'asclépiade IMPARFAIT	pantoufles-dasclepiade	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LASCLAY-SLIPPERS-BLACK-FRONT.jpg?v=1782265388	2048	1365	Paire de pantoufles matelassées Lasclay en polar de polyester, une bleu marine et une gris anthracite marbré, dessus à surpiqûres horizontales et garnissage à la soie d'asclépiade, vue de dessus sur fond blanc.
Papillon monarque - Illustration 10x8	danaus-01-print-10x8	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay-POD-10x8-01-frame.png?v=1782265390	1638	2048	Affiche d'art encadrée Lasclay représentant un papillon monarque coloré posé sur une fleur d'asclépiade en noir et blanc, cadre de bois, format paysage.
Papillon monarque - Illustration 10x8	danaus-01-print-10x8	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay-POD-10x8-01-dimensions.png?v=1782265391	1638	2048	Affiche d'art Lasclay d'un papillon monarque coloré sur une fleur d'asclépiade en noir et blanc, format 10 x 8 pouces avec dimensions indiquées.
Pendentif Aile de monarque	pendentif-aile-de-monarque	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/PendentifAile1.jpg?v=1782265389	2048	2048	Pendentif aile de papillon monarque en argent posé sur une marguerite, nervures finement détaillées, sur fond blanc.
Pendentif Aile de monarque	pendentif-aile-de-monarque	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/PendentifAile12.jpg?v=1782265389	2048	2048	Pendentif en argent en forme d'aile de papillon monarque suspendu à sa chaîne, posé près de fleurs sauvages colorées.
Pendentif Aile de monarque	pendentif-aile-de-monarque	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/PendentifAile14.jpg?v=1782265389	2048	2048	Pendentif en argent en forme d'aile de papillon monarque tenu au bout des doigts, devant des fleurs sauvages jaunes et blanches.
Pendentif Aile de monarque	pendentif-aile-de-monarque	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/PendentifAile13.jpg?v=1782265389	2048	2048	Pendentif aile de papillon monarque en argent tenu à la main, détail des nervures gravées, devant des fleurs sauvages.
Pendentif Asclepias	pendentif-asclepias	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Pendentif_Asclepiade3.jpg?v=1782265389	2048	2048	Deux colliers à pendentif fleur d'asclépiade en argent, l'un poli l'autre patiné, présentés devant des fleurs roses d'asclépiade.
Pendentif Asclepias	pendentif-asclepias	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Pendentif_Asclepiade1.jpg?v=1782265389	1463	2048	Pendentif en argent en forme de fleur d'asclépiade suspendu à sa chaîne, devant une ombelle de vraies fleurs roses d'asclépiade.
Pendentif Asclepias	pendentif-asclepias	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Pendentif_Asclepiade2.jpg?v=1782265389	2048	2048	Deux pendentifs en argent en forme de fleur d'asclépiade tenus au bout des doigts, devant des boutons floraux roses d'asclépiade.
Pince à mitaines	pince-a-mitaines	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/MG_9387-Edit.jpg?v=1607174098	2048	2048	Pince à mitaines Lasclay en bois clair vue de trois quarts, fente de serrage et logo papillon gravé sur la tête, sur fond blanc
Pince à mitaines	pince-a-mitaines	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/MG_9386-Edit.jpg?v=1607174098	2048	2048	Pince à mitaines Lasclay en bois clair, tête arrondie gravée du logo papillon, photographiée debout sur fond blanc
Pince à mitaines	pince-a-mitaines	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/MG_9389-Edit.jpg?v=1607174098	2048	2048	Pince à mitaines Lasclay en bois clair vue de dos, anneaux de croissance du bois apparents et fente en U, sur fond blanc
Pince à mitaines	pince-a-mitaines	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/products/MG_9388-Edit.jpg?v=1607174098	2048	2048	Pince à mitaines Lasclay en bois clair vue de profil, tête arrondie et fente de serrage bien visibles, sur fond blanc
Pince à mitaines (Extra)	pince-a-mitaines-1	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay-Pince-2021-01.png?v=1782265450	720	900	Pince pour assembler les mitaines d'asclépiade Lasclay, en forme de papillon monarque imprimé 3D.
Pince à mitaines (Extra)	pince-a-mitaines-1	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Pince-papillon-monarque-mitaines-asclepiade.png?v=1782265450	720	900	Vue de côté de la pince papillon monarque Lasclay pour mitaines d'asclépiade, imprimée en 3D avec strates visibles.
Plantules d'asclépiade	plant-asclepiade	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/2IMG_3035.jpg?v=1749261158	3213	4284	Plant d’asclépiade en pot imprimé 3D, cultivé par Lasclay pour attirer les pollinisateurs et protéger les monarques
Plantules d'asclépiade	plant-asclepiade	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/IMG_3027.jpg?v=1749578244	700	933	Jeune plant d'asclépiade incarnate en pot prêt à la plantation, à côté d'un tube d'expédition par Lasclay
Plantules d'asclépiade	plant-asclepiade	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/IMG_2196.jpg?v=1749584353	800	600	Plateau de semis recouvert d'un dôme transparent où poussent de jeunes pousses vertes d'asclépiade sous une lampe horticole, premiers plants de la soie d'Amérique.
Plantules d'asclépiade	plant-asclepiade	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/IMG_2198.jpg?v=1749584375	800	600	Plateau de semis vert à alvéoles rempli de jeunes plants d'asclépiade naissants sous lampe de croissance, début de culture de la soie du Québec.
